Iteration,Cost,Cost Diff,Relative Error,Relative Error Diff
301,43.71417530,0.03179049,0.00656637,-0.00007302
302,43.52541478,0.18876052,0.00649610,0.00007028
303,43.42508019,0.10033460,0.00650520,-0.00000910
304,43.29573351,0.12934668,0.00644953,0.00005566
305,43.19146511,0.10426840,0.00645413,-0.00000460
306,43.09193764,0.09952746,0.00647944,-0.00002531
307,42.96905406,0.12288358,0.00644585,0.00003359
308,42.88631668,0.08273738,0.00644832,-0.00000248
309,42.78333180,0.10298488,0.00646707,-0.00001874
310,42.64148084,0.14185097,0.00642509,0.00004198
311,42.53181316,0.10966768,0.00640252,0.00002257
312,42.42018024,0.11163292,0.00638844,0.00001408
313,42.31889524,0.10128499,0.00639863,-0.00001019
314,42.23492343,0.08397181,0.00639893,-0.00000029
315,42.11900837,0.11591506,0.00638803,0.00001090
316,42.04278946,0.07621891,0.00641065,-0.00002262
317,41.92727472,0.11551474,0.00641922,-0.00000856
318,41.79301568,0.13425904,0.00631722,0.00010200
319,41.69359178,0.09942390,0.00634346,-0.00002624
320,41.58997921,0.10361257,0.00634876,-0.00000530
321,41.48280427,0.10717494,0.00630639,0.00004238
322,41.40116532,0.08163895,0.00628876,0.00001763
323,41.27189552,0.12926980,0.00629308,-0.00000432
324,41.18810893,0.08378659,0.00630991,-0.00001684
325,41.07249954,0.11560939,0.00628431,0.00002561
326,40.98924192,0.08325762,0.00630152,-0.00001722
327,40.86981215,0.11942977,0.00626812,0.00003340
328,40.76928726,0.10052489,0.00626540,0.00000271
329,40.66800653,0.10128073,0.00624625,0.00001915
330,40.63397297,0.03403356,0.00625372,-0.00000746
331,40.48121667,0.15275630,0.00620574,0.00004798
332,40.37249886,0.10871781,0.00622212,-0.00001638
333,40.29595342,0.07654544,0.00619492,0.00002719
334,40.19427994,0.10167348,0.00621918,-0.00002426
335,40.08203412,0.11224581,0.00619535,0.00002383
336,39.98757796,0.09445616,0.00618988,0.00000547
337,39.89104110,0.09653686,0.00617860,0.00001128
338,39.83061211,0.06042899,0.00622971,-0.00005111
339,39.70815449,0.12245761,0.00619582,0.00003389
340,39.61478398,0.09337051,0.00617022,0.00002560
341,39.53243760,0.08234638,0.00618277,-0.00001254
342,39.46057263,0.07186498,0.00617787,0.00000490
343,39.33283345,0.12773918,0.00615941,0.00001846
344,39.23911041,0.09372304,0.00612336,0.00003605
345,39.14134792,0.09776249,0.00611119,0.00001217
346,39.04990127,0.09144665,0.00609589,0.00001530
347,38.96364130,0.08625997,0.00611016,-0.00001427
348,38.87435700,0.08928430,0.00612595,-0.00001579
349,38.82339011,0.05096689,0.00613945,-0.00001350
350,38.70726697,0.11612314,0.00605839,0.00008106
351,38.59318058,0.11408639,0.00606362,-0.00000523
352,38.50711487,0.08606571,0.00605665,0.00000697
353,38.41601719,0.09109767,0.00606302,-0.00000637
354,38.33546901,0.08054818,0.00602305,0.00003997
355,38.24519010,0.09027891,0.00604943,-0.00002638
356,38.16021188,0.08497822,0.00604861,0.00000082
357,38.07573711,0.08447477,0.00601165,0.00003696
358,37.98087971,0.09485740,0.00603750,-0.00002585
359,37.89145807,0.08942164,0.00599786,0.00003964
360,37.80185405,0.08960402,0.00599440,0.00000346
361,37.71877818,0.08307587,0.00599535,-0.00000095
362,37.64133301,0.07744518,0.00601189,-0.00001654
363,37.54175031,0.09958270,0.00597792,0.00003397
364,37.45616111,0.08558919,0.00597451,0.00000341
365,37.37257502,0.08358609,0.00596505,0.00000945
366,37.29766399,0.07491103,0.00598250,-0.00001745
367,37.21329100,0.08437299,0.00598597,-0.00000347
368,37.12632413,0.08696686,0.00595929,0.00002668
369,37.04479537,0.08152876,0.00595894,0.00000035
370,36.95833180,0.08646357,0.00591228,0.00004666
371,36.88343812,0.07489368,0.00590891,0.00000337
372,36.78754726,0.09589086,0.00592125,-0.00001235
373,36.71023980,0.07730746,0.00592614,-0.00000489
374,36.62931691,0.08092289,0.00591641,0.00000973
375,36.54873730,0.08057961,0.00588823,0.00002818
376,36.46261868,0.08611862,0.00590440,-0.00001617
377,36.38674896,0.07586972,0.00588643,0.00001797
378,36.30197572,0.08477324,0.00586968,0.00001675
379,36.22064291,0.08133281,0.00587856,-0.00000888
380,36.14572422,0.07491869,0.00584378,0.00003478
381,36.08098876,0.06473547,0.00590370,-0.00005992
382,35.98648820,0.09450056,0.00585669,0.00004701
383,35.93216341,0.05432478,0.00589814,-0.00004144
384,35.82765939,0.10450402,0.00585253,0.00004561
385,35.75554694,0.07211245,0.00583895,0.00001358
386,35.67526222,0.08028473,0.00585423,-0.00001527
387,35.59207508,0.08318713,0.00581760,0.00003663
388,35.51526303,0.07681205,0.00581555,0.00000205
389,35.43968793,0.07557511,0.00582600,-0.00001045
390,35.36446675,0.07522118,0.00581726,0.00000874
391,35.32208706,0.04237969,0.00585809,-0.00004083
392,35.21292153,0.10916553,0.00579076,0.00006733
393,35.13587226,0.07704927,0.00579266,-0.00000190
394,35.06248610,0.07338615,0.00577615,0.00001650
395,34.98123131,0.08125479,0.00575473,0.00002143
396,34.94867386,0.03255745,0.00582188,-0.00006715
397,34.83399888,0.11467499,0.00573178,0.00009010
398,34.75676340,0.07723548,0.00574966,-0.00001788
399,34.68118446,0.07557893,0.00572668,0.00002298
400,34.60799039,0.07319408,0.00574570,-0.00001903
401,34.54520060,0.06278979,0.00572711,0.00001859
402,34.46329718,0.08190342,0.00574012,-0.00001301
403,34.39869221,0.06460497,0.00573630,0.00000383
404,34.31461358,0.08407863,0.00571739,0.00001891
