Iteration,Cost,Cost Diff,Relative Error,Relative Error Diff
259,202.97322892,1.26040524,0.15328883,0.00050234
260,201.73826202,1.23496690,0.15278986,0.00049897
261,200.52792171,1.21034031,0.15229721,0.00049265
262,199.34142435,1.18649735,0.15181814,0.00047907
263,198.17801370,1.16341065,0.15134266,0.00047548
264,197.03696017,1.14105354,0.15087087,0.00047178
265,195.91756017,1.11940000,0.15040288,0.00046799
266,194.81913550,1.09842467,0.14993876,0.00046412
267,193.74103259,1.07810291,0.14947858,0.00046018
268,192.68262182,1.05841078,0.14902238,0.00045621
269,191.64329664,1.03932518,0.14857016,0.00045222
270,190.62247279,1.02082384,0.14812192,0.00044824
271,189.61958742,1.00288538,0.14767761,0.00044431
272,188.63409815,0.98548926,0.14723717,0.00044044
273,187.66548234,0.96861581,0.14680049,0.00043667
274,186.71323619,0.95224615,0.14637222,0.00042827
275,185.77687404,0.93636215,0.14599530,0.00037692
276,184.85592762,0.92094642,0.14562099,0.00037431
277,183.94994543,0.90598219,0.14524915,0.00037183
278,183.05849206,0.89145337,0.14488875,0.00036040
279,182.18114762,0.87734444,0.14454416,0.00034459
280,181.31750716,0.86364046,0.14420133,0.00034283
281,180.46718010,0.85032707,0.14386020,0.00034112
282,179.62978966,0.83739043,0.14352077,0.00033944
283,178.80497239,0.82481727,0.14318302,0.00033775
284,177.99237758,0.81259481,0.14284698,0.00033604
285,177.19166681,0.80071077,0.14251270,0.00033428
286,176.40251343,0.78915338,0.14218024,0.00033246
287,175.62460214,0.77791129,0.14184968,0.00033056
288,174.85762852,0.76697362,0.14152109,0.00032859
289,174.10129865,0.75632987,0.14119455,0.00032654
290,173.35532871,0.74596994,0.14087012,0.00032443
291,172.61944463,0.73588409,0.14055369,0.00031643
292,171.89338171,0.72606292,0.14027993,0.00027376
293,171.17688436,0.71649735,0.14000803,0.00027189
294,170.46970573,0.70717863,0.13973801,0.00027002
295,169.77160742,0.69809831,0.13946987,0.00026815
296,169.08235919,0.68924823,0.13920357,0.00026630
297,168.40173864,0.68062055,0.13893909,0.00026448
298,167.72953096,0.67220768,0.13867639,0.00026270
299,167.06552863,0.66400233,0.13841541,0.00026098
300,166.40953115,0.65599748,0.13816435,0.00025106
301,165.76134482,0.64818633,0.13793272,0.00023163
302,165.12078245,0.64056237,0.13770240,0.00023032
303,164.48766317,0.63311928,0.13750680,0.00019560
304,163.86181220,0.62585097,0.13731271,0.00019409
305,163.24306063,0.61875157,0.13712677,0.00018595
306,162.63124522,0.61181541,0.13694534,0.00018143
307,162.02620821,0.60503701,0.13676459,0.00018074
308,161.42779712,0.59841109,0.13658454,0.00018005
309,160.83586457,0.59193254,0.13641473,0.00016981
310,160.25026812,0.58559646,0.13624954,0.00016519
311,159.67087003,0.57939809,0.13608515,0.00016439
312,159.09753717,0.57333286,0.13592158,0.00016357
313,158.53014082,0.56739635,0.13575883,0.00016275
314,157.96855651,0.56158431,0.13559693,0.00016191
315,157.41266388,0.55589263,0.13543586,0.00016106
316,156.86234652,0.55031735,0.13527565,0.00016021
317,156.31749187,0.54485465,0.13511629,0.00015936
318,155.77799103,0.53950084,0.13495778,0.00015851
319,155.24373865,0.53425238,0.13480010,0.00015768
320,154.71463282,0.52910583,0.13464326,0.00015684
321,154.19057491,0.52405790,0.13448723,0.00015602
322,153.67146950,0.51910542,0.13433202,0.00015522
323,153.15722419,0.51424531,0.13417759,0.00015442
324,152.64774955,0.50947464,0.13402395,0.00015364
325,152.14295898,0.50479056,0.13387304,0.00015091
326,151.64276862,0.50019036,0.13372972,0.00014332
327,151.14709723,0.49567140,0.13358702,0.00014270
328,150.65586608,0.49123115,0.13344494,0.00014209
329,150.16899888,0.48686719,0.13330346,0.00014148
330,149.68642170,0.48257719,0.13316259,0.00014087
331,149.20806282,0.47835888,0.13302232,0.00014027
332,148.73385269,0.47421013,0.13288264,0.00013967
